SMILES,DrugClass
O=C1CC[C@@]2(C3=CC=C(OC)C(OC)=C3)CCN(C)[C@@]2([H])C1,Plants & extracts
CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O,Unknown
C(C)N(C)CCC1=CNC2=CC=CC=C12,Indolalkylamines
ClC=1C=C(C=CC1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
BrC=1C=CC2=C(C(=NCC(N2C)COC)C2=C(C=CC=C2)Cl)C1,Benzodiazepines
O=C(N(C1=CC=CC(F)=C1)C2CCN(CCC3=CC=CC=C3)CC2)C=C,Opioids
FC=1C=C(C=CC1)N(C(CCC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC=1C=C(C=CC1)N(C(COC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC=1C=C(C=CC1)N(C(CCCC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC=1C=C(C=CC1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC=1C=C(C=CC1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
OC=1C=C(C(=O)O[C@@H]2[C@@H]([C@H]3CC[C@@H](C2)N3C)C(=O)OC)C=CC1,Opioids
O=C(C1=CC=CO1)N(C2CCN(CCC3=CC=CC=C3)CC2)C4=CC(OC)=CC=C4,Opioids
CC=1C=C(C=CC1)N(C(C)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CC=1C=C(C=CC1)N(C(=O)C1CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CC=1C=C(C=CC1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CC=1C=C(C=CC1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(N(C1=CC=CC(C)=C1)C2CCN(CCC3=CC=CC=C3)CC2)COC,Opioids
CC(N(C)C)C(C1=CC=CC=C1)=O,Cathinones
CC1=CC(OCC2CN=C(O)O2)=CC(C)=C1,Unknown
C=C(C)C(N(C1=CC=CC=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
NCCC1=CC(OC)=C(OCC(C)=C)C(OC)=C1,Phenethylamines
CC(NC)CC1=CC=C2C=CC=CC2=C1,Phenethylamines
CNC(CC1=CC=CC=C1)C,Phenethylamines
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(N[C@H](C)CO)=O,Cannabinoids
O=C1N(C2=CC=CC=C2C)C(C)=NC3=C1C=CC=C3,Unknown
CC(NC)C(C1=CC=CC=C1)=O,Cathinones
CC(NC)C(C1=CC=C(OC)C=C1)=O,Cathinones
C(C)N(CCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)SC)CC,Opioids
S1C(=CC=C1)CC(C)NC,Arylalkylamines
CC(N)C(C1=CC(OC)=CC=C1OC)O,Arylcyclohexylamines
COC=1C=C(C=CC1)C1(C(CCCC1)=O)NCC,Arylcyclohexylamines
O=C1C(NCC)(C2=CC(OC)=CC=C2Br)CCCC1,Arylcyclohexylamines
COC=1C=C(C=CC1)C1(C(CCCC1)=O)NC,Arylcyclohexylamines
COC1=C(C=CC=C1)C(CC1=CC=CC=C1)N1CCCCC1,Piperidines & pyrrolidines
COC=1C=C(C=CC1)C1(C(CCCC1)=O)NCCC,Arylcyclohexylamines
ClC=1C=C(C(=O)N(OC)[C@H]2[C@@H](CCCC2)N(C)C)C=CC1Cl,Opioids
O=C(N(C1=CC=CC=C1)C2CCNCC2)COC,Opioids
O=C(N(C1=CC=CC=C1)C2CCN(CCC3=CC=CC=C3)CC2)COC,Opioids
CC(NC)CC1=CC=CC=C1OC,Phenethylamines
O=C(OC)C1=NN(CC2=CC=C(F)C=C2)C3=C1C=CC=C3,Cannabinoids
N=1NC(=C2C=CC=CC12)C(=O)N[C@@H](C(C)C)C(=O)OC,Cannabinoids
C1(=CC=CC=C1)C(C(=O)OC)N1CCCC1,Unknown
O=C(C1=CN(CCCCCF)C2=C1C=CC=C2)OC,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)OC,Cannabinoids
CCCCN(CCC1=CNC2=C1C=CC=C2)C,Indolalkylamines
O=C1N(C)C2=CC=C([N+]([O-])=O)C=C2C(C3=CC=CC=C3Cl)=NC1,Benzodiazepines
O1COC2=C1C=CC(=C2)CC2=NC1=C(N2CCN(CC)CC)C=CC(=C1)[N+](=O)[O-],Opioids
CN([C@H]([C@H](O)C1=CC=CC=C1)C)C,Phenethylamines
O=C([C@H](C=C12)CN(C)[C@]2([H])CC3=CNC4=C3C1=CC=C4)N[C@@H](CC)CO,Indolalkylamines
CC(N)CC(C)CC,Unknown
OC=1C=C(C=CC1)C1(CCN(CC1)C)C(C)=O,Unknown
O=C1N(C2=CC=C(C)C=C2C)C(C)=NC3=C1C=CC=C3,Unknown
O=C(OC)C(C1NCCOC1)C2=CC=CC=C2,Unknown
O1COC2=C1C=CC(=C2)C(C(C)NC)=O,Cathinones
O=C(OC)C(C1CCCCN1)C2=CC=CC=C2,Piperidines & pyrrolidines
O=C1C=C(OC)C[C@H](/C=C/C2=CC=C(OCO3)C3=C2)O1,Plants & extracts
CCC(S1)=CC2=C1N3C(CN=C2C4=CC=CC=C4Cl)=NN=C3,Benzodiazepines
C(C)N(CCN1C(=NC2=C1C=CC=C2)CC2=CC=C(C=C2)OC)CC,Opioids
C(C)N(CCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)OC)CC,Opioids
ClC=1C=CC2=C(C3(N(CC(N2)=O)C(CO3)C)C3=C(C=CC=C3)Cl)C1,Benzodiazepines
O=C(C1=CC=C(C)C=C1)C(NC)COC,Cathinones
CC(N)COC1=C(C)C=CC=C1C,Unknown
O=C(C1CC1)N(C2CCN(CC3=CC=CC=C3)CC2)C4=CC=CC(F)=C4,Opioids
Fc1cccc(c1)N(C(=O)C(C)C)C1CCN(CC1)CCc1ccccc1,Opioids
ClC1=CC=C2C(C(C3=CC=CC=C3F)=NCC4=CN=C(C)N42)=C1,Benzodiazepines
O=C([C@H](C=C12)CN(C)[C@]2([H])CC3=CNC4=C3C1=CC=C4)N(C)C(C)C,Indolalkylamines
O=C(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=NC=CN=C3)C4=CC=CO4,Opioids
COC1=CC=CC2=C1C3=C([C@@](C[C@H](/C(C(OC)=O)=C\OC)[C@H](CC)C4)([H])N4CC3)N2,Plants & extracts
O=C(C1=CO[C@@H](C)[C@@]2([H])CN3CC[C@]4(C(NC5=C4C=CC=C5)=O)[C@]3([H])C[C@@]21[H])OC,Plants & extracts
C[C@@]12C3=C([C@@H](CC4=C1C=CC=C4)N2)C=CC=C3,Unknown
NC1CC2=C(C=C(OC)C(C)=C2)C1,Aminoindanes
CC(C)[C@@H](C(OC)=O)NC(C1=CN(CCCCC)C2=C1C=CC=C2)=O,Cannabinoids
CC(C)[C@H](NC(C1=CN(CCCCCF)C2=C1C=CC=C2)=O)C(OC)=O,Cannabinoids
O=C(N[C@@H](C(C)C)C(OC)=O)C1=NN(CCCCC#N)C2=C1C=CC=C2,Cannabinoids
COC(C(C(C)C)NC(=O)C1=NN(C2=CC=CC=C12)CCCC(=O)O)=O,Cannabinoids
CC(C(C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C12)CCCC=C)C,Cannabinoids
C(CCC=C)N1C=C(C2=CC=CC=C12)C(=O)NC(C(=O)O)C(C)C,Cannabinoids
CC(C(C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C12)CCCC=C)C,Cannabinoids
O=C(N[C@H](C(OC)=O)C(C)C)C1=NNC2=C1C=C(Br)C=C2,Cannabinoids
C1(CCCCC1)CN1C=C(C=2C1=NC=CC2)C(=O)N[C@@H](C(C)C)C(=O)OC,Cannabinoids
C1(CCCCC1)CN1C=C(C2=CC=CC=C12)C(=O)N[C@H](C(=O)OC)C(C)C,Cannabinoids
C1(CCCCC1)CN1C=C(C2=CC=CC=C12)C(=O)N[C@H](C(=O)O)C(C)C,Cannabinoids
FC1=CC=C(CN2C3=C(C=4C=CC=CC24)C(N(C=C3)C(C(=O)OC)C(C)C)=O)C=C1,Cannabinoids
FC1=CC=C(C=C1)CN1C=C(C2=CC=CC=C12)C(=O)N[C@H](C(=O)O)C(C)C,Cannabinoids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)NC(C(=O)OC)C(C)C,Cannabinoids
NC(C)CC1=C(OC)C=C(OCO2)C2=C1,Phenethylamines
CNC1(C(CCCC1)=O)C1=CC(=CC=C1)C,Arylcyclohexylamines
CC(C(=O)N)CC1=CC2=C(OCO2)C=C1,Cathinones
CC(N1CCOCC1)(C)C(C2=CC=C(SC)C=C2)=O,Cathinones
O=C(C1=NN(CCCCC)C2=C1C=CC=C2)NC3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCN2CCOCC2)C3=C1C=CC=C3OC)N[C@@H]4C(C)(C)[C@]5([H])CC[C@@]4(C)C5,Cannabinoids
O=C(C1=C(C)N(CCN2CCOCC2)C3=C1C=CC=C3OC)N[C@H]4[C@@](C5)(C)CC[C@@]5([H])C4(C)C,Cannabinoids
O=C(C1=NN(CC2CCCCC2)C3=C1C=CC=C3)OC(C(C)(C)C)C(OC)=O,Cannabinoids
O=C(NC)CS(C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2)=O,Unknown
O=C(N)CS(C(C1=CC=CC=C1)C2=CC=CC=C2)=O,Unknown
O=C(N)CS(=O)(C(C1=CC=CC=C1)C2=CC=CC=C2)=O,Unknown
CCNCC(=O)NC1=C(C=CC=C1C)C,Unknown
CC(N1CCCC1)C(C2=CC=C(OC)C=C2)=O,Cathinones
CN1CC[C@]23C4=C5C=CC(O)=C4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,Opioids
COCN1C(CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C2=CC=CC=C2)=O,Benzodiazepines
CCC(N1CCCC1)C(C2=CC=C(C)C=C2)=O,Cathinones
O=C(O)C1=CC=C(C(C(N2CCCC2)CC)=O)C=C1,Cathinones
CCCCC(N1CCCC1)C(C2=CC=C(C)C=C2)=O,Cathinones
O=C(OC)C(NC(C1=CN(CCCCCF)C2=C1C=CC=C2)=O)CC3=CC=CC=C3,Cannabinoids
O=C(O)C1=CC=C(C(C(N2CCCC2)CCCC)=O)C=C1,Cathinones
O=C(N[C@H](C(OC)=O)CC1=CC=CC=C1)C2=CN(CCCCC)C3=C2C=CC=C3,Cannabinoids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)NC(C(=O)O)CC1=CC=CC=C1,Opioids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)NC(C(=O)OC)CC1=CC=CC=C1,Cannabinoids
C1(CCCCC1)N1CCN(CC1)C(CC1=CC=CC=C1)C1=CC=CC=C1,Opioids
O=C1C(CNC)CCC2=C1C=CC=C2,Cathinones
COc1cccc(c1)C1(CCCCC1=O)NC(C)C,Arylcyclohexylamines
C(C1=CC=CC=C1)N(C(CC)=O)C1CCN(CC1)CC1=CC=CC=C1,Opioids
O=C(NC1=C(C)C=CC=C1C)CN2CCCCC2,Piperidines & pyrrolidines
O1C(=CC2=C1C=CC=C2)CC(C)N2CCC(CC2)N(C(CC)=O)C2=CC=CC=C2,Opioids
BrC1=C2OCCC2=C(C=2OCCC21)CCN2CCC(CC2)N(C(CC)=O)C2=CC=CC=C2,Opioids
BrC1=C2OCCC2=C(C=2OCCC21)CC(C)N2CCC(CC2)N(C(CC)=O)C2=CC=CC=C2,Opioids
O=C(CC)N(C1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C4=CC=CC=C4,Opioids
O1C=CC2=C1C=C(C=C2)CC(C)N2CCC(CC2)N(C(CC)=O)C2=CC=CC=C2,Opioids
CCC(N(C1=CC=CC=C1)C2CCN(C(C)CC3=CC(OCC4)=C4C=C3)CC2)=O,Opioids
C(C)(C)OC1=CC=C(CC2=NC3=C(N2CCN)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
CCCCN(CCCC)CCC1=CNC2=C1C=CC=C2,Indolalkylamines
[H][C@@]1(N)CCCC[C@@]1([H])N(C)C(=O)C1=CC(Cl)=C(Cl)C=C1,Opioids
CCCCC(N(CC)CC)C(C1=CC=CC=C1)=O,Cathinones
CCCCC(N(CC)CC)C(C1=CC=C(OCO2)C2=C1)=O,Cathinones
C(=O)N(C=O)CCC1=CC(=C(C(=C1)OC)OC)OC,Phenethylamines
O1COC2=C1C=CC(=C2)C(C(CCCCC)N(C)C)=O,Cathinones
COC=1C=C(C=CC1OC)CC(N(C)C)C,Phenethylamines
CC(N(C)C)CC1=CC=C(OCO2)C2=C1,Phenethylamines
O=C(N(C1=CC=CC=C1)C2CCN(CCC3=CC=CC=C3)CC2)N(C)C,Opioids
CC(N(C)C)CC1=CC=CC=C1,Phenethylamines
CCCC(N(C)C)C(C1=CC=C(OCO2)C2=C1)=O,Cathinones
CN(C)CCC1=CC=CC=C1,Phenethylamines
C[N+](CCC1=CNC2=CC=CC=C12)(C)[O-],Indolalkylamines
CC(N(CCC1=CC(OC)=C(I)C=C1OC)CC2=CC=CC=C2OC)=O,Phenethylamines
O1COC2=C1C=CC(=C2)C(C(C)N(C(C)=O)C)=O,Cathinones
CC(NC(C)CC1=CC(OC)=C(Br)C=C1OC)=O,Phenethylamines
CC(N(C)C(C)CC1=CC=CC=C1)=O,Phenethylamines
C12(CC3CC(CC(C1)C3)C2)N(C(CC)=O)C2CCN(CC2)CCC2=CC=CC=C2,Opioids
C1(CCC1)CN1[C@H]2[C@@]3(CC[C@@H]([C@H]4[C@@]3(C=3C(=C(C=CC3C2)O)O4)CC1)O)O,Unknown
C1(CC1)CN1[C@H]2[C@@]3(CCC([C@H]4[C@@]3(C=3C(=C(C=CC3C2)O)O4)CC1)=C)O,Opioids
C=CCN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,Opioids
OC1=CC=C2C[C@@H](N(CC=C)CC3)[C@]4(O)CCC(OCCOCCOCCOCCOCCOCCOCCO)[C@@]5([H])[C@]43C2=C1O5,Opioids
O=C1[C@@H]2OC3=C(O)C=CC4=C3[C@@]2([C@]5(CC1)O)CCN(CC=C)[C@@H]5C4,Opioids
[H][C@@]12OC3=C(O)C=CC4=C3[C@]11CCN(CC3CC3)[C@]([H])(C4)[C@@]1(O)CCC2=O,Opioids
Cn1cc(C(=O)Cc2cccc3ccccc23)c2ccccc21,Cannabinoids
CCCC(N1CCCC1)C(C2=CC=C3C=CC=CC3=C2)=O,Cathinones
CCCCCn1cc(C(=O)Cc2cccc3ccccc23)c2ccccc21,Cannabinoids
O1C=NC2=C1C=C(C=C2)N(C(CC)=O)C2CCN(CC2)CCC2=CC=CC=C2,Opioids
C1(=CC=CC=C1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CC1=CC=CC=C1,Opioids
O=C(C1CC1)N(C2CCN(CC3=CC=CC=C3)CC2)C4=CC=C(F)C=C4,Opioids
O=C(N(C1CCN(CC2=CC=CC=C2)CC1)C3=CC=CC=C3)C4=CC=CC=C4,Opioids
CC(C1=CC=CC=C1)NCC2=CC=CC=C2,Unknown
CC(NCC1=CC=CC=C1)CC2=CC=C(OC)C(OC)=C2,Phenethylamines
C(C1=CC=CC=C1)N1CCC(CC1)N(C(CC)=O)C1=CC(=CC=C1)F,Opioids
C(C1=CC=CC=C1)N1CC(C(CC1)N(C(CC)=O)C1=CC=CC=C1)C,Opioids
C(C1=CC=CC=C1)N1CCC(CC1)N(C(CCC)=O)C1=CC=CC=C1,Opioids
C(C1=CC=CC=C1)N1CCC(CC1)C(C(C(C)C)=O)C1=CC=C(C=C1)F,Opioids
O1COC2=C1C=CC(=C2)C(C(CC)NCCCC)=O,Cathinones
CCCCC(NCCCC)C(C1=CC=CC=C1)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCC)NCCCC)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CC)NC2CCCCC2)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(C)N(C)C2CCCCC2)=O,Cathinones
CCNCCN1C2=CC=C([N+]([O-])=O)C=C2N=C1CC3=CC=C(OCC)C=C3,Opioids
C(C)NCCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)OC(C)C,Opioids
C(C)NCCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)OC,Opioids
C(C)NCCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)OCCC,Opioids
C(C)NCCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)O,Opioids
O=C(N(C)[C@H]1[C@H](NC)CCCC1)C2=CC=C(Cl)C(Cl)=C2,Opioids
O=C(N(CC)CC)CCN(C)C(C1)CC2=CC=CC3=C2C1=CN3,Indolalkylamines
CCC(NCC)C(C1=CC=CC=C1)=O,Cathinones
CCC(NCC)C(C1=CC2=C(CCC2)C=C1)=O,Cathinones
O=C(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)C4=C5C=CC=CC5=CC=C4,Cannabinoids
CC1=C(C(=CC=C1)C)NC(CN1C(CCC1)=O)=O,Unknown
CC(C)CC(NCC)C(C1=CC=CC=C1)=O,Cathinones
C(C)NC(CC1=C(N=C2N1C=C(C=C2)C)C2=CC=C(C=C2)C)=O,Unknown
CCNCCC1=CC(OC)=C(Br)C=C1OC,Phenethylamines
C(C)NC(CC1=CC(=C(C=C1)OC)OC)C,Phenethylamines
CC(NCC)CC1=CC=CC=C1,Phenethylamines
C(C)NC(C(=O)C1=CC=CC=C1)CCCCC,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCCCC)NCC)=O,Cathinones
C(C)NC(C(=O)C1=CC=CC=C1)CCCC,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCCC)NCC)=O,Cathinones
O=C1C(NCC)(C2=CC=CC=C2Cl)CCCC1,Arylcyclohexylamines
CCCC(NCC)C(C1=CC=CC=C1)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCC)NCC)=O,Cathinones
OC1(C2=CC=CC=C2)C(C)N(CC)CCO1,Unknown
CCNCCC1=CNC2=C1C=CC=C2,Indolalkylamines
ClC=1C=C(C(=O)N(CC)C2C(CCCC2)N(C)C)C=CC1Cl,Opioids
CCC(N(C1C(F)CN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)=O,Opioids
ONC(C)CC1=CC=C(OCO2)C2=C1,Phenethylamines
O=C1C(O)N=C(C2=CC=CC=C2F)C3=CC([N+]([O-])=O)=CC=C3N1,Benzodiazepines
O=C1N(C)C2=CC=C([N+]([O-])=O)C=C2C(C3=CC=CC=C3)=NC1,Benzodiazepines
C(C)(C)NC(C(=O)C1=CC=CC=C1)CCCC,Cathinones
CCCC(NC(C)C)C(C1=CC=CC=C1)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CC)NC(C)C)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCCC)NC(C)C)=O,Cathinones
CC(C)NCC1=CC=CC=C1,Unknown
N1C=C(C2=CC=CC=C12)CCN(CCC)C(C)C,Indolalkylamines
C(C1=CC=CC=C1)C1=NC2=C(N1CCN(CC)CC)C=CC(=C2)[N+](=O)[O-],Opioids
OC1C(N(C2=C(C(=N1)C1=CC=CC=C1)C=C(C=C2)[N+](=O)[O-])C)=O,Benzodiazepines
ClC1=C(C=CC=C1)C1=NCC=2N(C3=C1C=C(S3)[N+](=O)[O-])C(=NN2)C,Benzodiazepines
O=C(OCC(C)(C)CN(CC)CC)C1=CC=C([N+]([O-])=O)C=C1,Unknown
[O-][N+](C1=CC2=C(C=C1)NC(CN=C2C3=CC=CC=C3)=O)=O,Benzodiazepines
Cc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)N(=O)=O,Benzodiazepines
COC1=C(C=CC(=C1)[N+](=O)[O-])N1C(=NC2=CC=CC=C2C1=O)C,Unknown
O=C(C1=CN(CCCCCF)C2=C1C=CC=C2)OC3=C4C=CC=CC4=CC=C3,Cannabinoids
CN(S(=O)(=O)C=1C=C(C(=O)OC2=CC=CC3=CC=CC=C23)C=CC1C)C,Cannabinoids
CNCCC1=CC(OC)=CC=C1OC,Phenethylamines
CC(NC)C(C1=C(OC)C=C(OCO2)C2=C1)=O,Cathinones
N=C1OC(C2=CC=CC=C2)CN1C,Unknown
CC(N(CC1=CC=CC=C1)C)C(C2=CC=C(C)C=C2)=O,Cathinones
COC=1C=C(C=C(C1OC)OC)CCNC,Phenethylamines
O=C(N(C1=CC(C)=CC=C1)C2CCN(C)CC2)C3=CC=CC=C3,Opioids
O=C(C1(N(C2=CC=CC=C2)C(CC)=O)CCN(C)CC1)OC,Opioids
CCC(N(C1CCN(C)CC1)C2=CC=CC=C2)=O,Opioids
CN1CCC(CC1)N(C(C1=CC=CC=C1)=O)C1=C(C=CC=C1)C,Opioids
O=C(N(C1CCN(C)CC1)C2=CC=C(C)C=C2)C3=CC=CC=C3,Opioids
CNCCC1=CNC2=C1C=CC=C2,Indolalkylamines
BrC1=CC=C(C(=O)N(C)[C@H]2[C@@H](CCCC2)N(C)C)C=C1,Opioids
O=C(C1CC1)N(C2CCN(C)CC2)C3=CC=CC=C3,Opioids
CC(NC)C1=CC=CC=C1,Unknown
CCC(NC)C1=CC=CC=C1,Arylalkylamines
CNC1CC2=C(C=CC=C2)C1,Aminoindanes
CNCCC1=CC(OC)=C(Br)C=C1OC,Phenethylamines
CN1CCC(CC1)N(C(C)=O)C1=CC=CC=C1,Opioids
CN1CCC(CC1)N(C(CCC)=O)C1=CC=CC=C1,Opioids
C1(CC1)N(C=1OC(C(N1)=O)C1=CC=CC=C1)C,Unknown
CCCCC(C(=O)c1ccc2c(c1)OCO2)NC,Cathinones
N1C=C(C2=CC=CC=C12)CCN(CC=C)C,Indolalkylamines
O1COC2=C1C=CC(=C2)C(C(CCCC)N(C)CC)=O,Cathinones
CC(N(CCC1=CNC2=C1C=CC=C2)C)C,Indolalkylamines
O1COC2=C1C=CC(=C2)C(C(C)N(CCC)C)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCC)N(CCC)C)=O,Cathinones
O=C1N(C)CCC1,Piperidines & pyrrolidines
CNCCC1=CC=CC=C1,Phenethylamines
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)NC3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=NN1CCCCC)NC3=C4C=CC=CC4=CC=C3,Cannabinoids
C1(=CC=CC=C1)CC(=O)N1[C@H](CCC1)C(=O)NCC(=O)OCC,Unknown
CCC(N(C1C(C)CNCC1)C2=CC=CC=C2)=O,Opioids
P(=O)(O)(O)OC=1C=2C(=CNC2C=CC1)CCN,Indolalkylamines
C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN[C@@H]3Cc6c5c(c(cc6)O)O4)OC)(C(C)(C)C)O,Unknown
CCC(=O)N(C1=CC=CC=C1)C2(CCNCC2)C(=O)OC,Opioids
C1C(=O)NC2=C(C=C(C=C2)Cl)N(C1=O)C3=CC=CC=C3,Benzodiazepines
COC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4)[C@@H](O2)[C@H](C=C5)O)C=C1,Opioids
ClC1=CC2=C(C=C1)NC(CN=C2C3=CC=CC=C3)=O,Benzodiazepines
N[C@H]([C@H](O)C1=CC=CC=C1)C,Phenethylamines
CCC(=O)N(C1CCNCC1)C2=CC=CC=C2,Opioids
O=C1C(C2=CC=CC=C2Cl)(N)CCCC1,Arylcyclohexylamines
CC(N)C(C1=CC=C(C)C=C1)=O,Cathinones
NC1(C(CCCC1)=O)C1=CC(=CC=C1)OC,Arylcyclohexylamines
COC1=C2C3=C(C[C@@H]4[C@]5([C@]3(CCN4)[C@@H](O2)C(=O)CC5)O)C=C1,Opioids
[H][C@@](C)(CNC)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1,Unknown
CCC(N(C1(COC)CCNCC1)C2=CC=CC=C2)=O,Opioids
ClC=1C=CC2=C(C(=NCC(N2)=O)C2=CCCCC2)C1,Benzodiazepines
CCOC(=O)C1(CCC=CC1NC)C2=CC=CC=C2,Opioids
O=C(C1=NN(CCCCC)C2=C1C=CC=C2)OC3=C4N=CC=CC4=CC=C3,Cannabinoids
CC(NC(C1=CC=CC=C1)CC2=CC=CC=C2)C,Unknown
O1COC2=C1C=CC(=C2)C(C(C)NCCCCC)=O,Cathinones
C1C[C@]2([C@H]3CC4=C5[C@@]2(CCN3CCC6=CC=CC=C6)[C@H](C1=O)OC5=C(C=C4)O)O,Opioids
O=C1CCN(CCC2=CC=CC=C2)CC1,Unknown
C1(=CC=CC=C1)N(C(CC)=O)CCC1=CC=CC=C1,Opioids
[N+](=O)([O-])C1=CC2=C(N(C(=N2)CC2=CC=C(C=C2)O)CCN2CCCCC2)C=C1,Opioids
C(C)OC1=CC=C(C=C1)CC1=NC2=C(N1CCN1CCCCC1)C=CC(=C2)[N+](=O)[O-],Opioids
C(C)(C)OC1=CC=C(CC2=NC3=C(N2CCN2CCCCC2)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
COC1=CC=C(CC2=NC3=C(N2CCN2CCCCC2)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
[N+](=O)([O-])C1=CC2=C(N(C(=N2)CC2=CC=C(C=C2)OCCC)CCN2CCCCC2)C=C1,Opioids
ClC1=C(C=CC=C1)C1(C(CCCC1)=O)NCCC,Arylcyclohexylamines
O=C(CC)N1CCC(CC1)N(C(CC)=O)C1=CC=CC=C1,Opioids
O1COC2=C1C=CC(=C2)C(C(CCCC)NCCC)=O,Cathinones
CCCC(NCCC)C(C1=CC=CC=C1)=O,Cathinones
CCCC1=CC=CC=C1CC(C)N,Phenethylamines
[N+](=O)([O-])C1=CC2=C(N(C(=N2)CC2=CC=C(C=C2)O)CCN2CCCC2)C=C1,Opioids
C(C)OC1=CC=C(C=C1)CC1=NC2=C(N1CCN1CCCC1)C=CC=C2,Opioids
C(C)OC1=CC=C(C=C1)CC1=NC2=C(N1CCN1CCCC1)C=CC(=C2)[N+](=O)[O-],Opioids
C(C)(C)OC1=CC=C(CC2=NC3=C(N2CCN2CCCC2)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
COC1=CC=C(CC2=NC3=C(N2CCN2CCCC2)C=CC=C3)C=C1,Opioids
COC1=CC=C(CC2=NC3=C(N2CCN2CCCC2)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
[N+](=O)([O-])C1=CC2=C(N(C(=N2)CC2=CC=C(C=C2)OCCC)CCN2CCCC2)C=C1,Opioids
COC=1C=C(C=CC1OC)CC(C)N1CCCC1,Phenethylamines
C1(=CC=CC=C1)CCN1CCC(CC1)N(C(CC)=O)C=1C=CC=C2C=CC=NC12,Opioids
CNC(C(=O)C1=CC2=CC=CC=C2C=C1)CCC,Cathinones
C(C1=CC=CC=C1)N1CCN(CC1)C(=O)C=1C(=NC=CC1)NCCC(C)C,Unknown
C(C)(=O)OC1=CC(=CC=C1)C1(CCN(CC1)C)C(C)=O,Opioids
O=C(N(C1=CC=CC=C1F)C2CCN(CCC3=CC=CC=C3)CC2)COC,Opioids
CC(N)CCCC(C)C,Unknown
C(CCCCCCC)C1(CCCCC1)N1CCCCC1,Arylcyclohexylamines
CN(C)CC1CCCCC1(C2=CC(=CC=C2)O)O,Opioids
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,Unknown
